Product_ID,Keyword,Type,Hierarchy_Level
131,Computers & Accessories,Category,1
131,Accessories & Peripherals,Category,2
131,Cables & Accessories,Category,3
131,Cables,Category,4
131,USB Cables,Category,5
204,boAt,Brand,1
204,Bassheads 225,Type,2
204,Computers & Accessories,Category,1
204,Accessories & Peripherals,Category,2
204,Cables & Accessories,Category,3
204,Cables,Category,4
204,USB Cables,Category,5
70,Luxor,Brand,1
70,5 Subject,Type,2
70,Computers & Accessories,Category,1
70,Accessories & Peripherals,Category,2
70,Cables & Accessories,Category,3
70,Cables,Category,4
70,USB Cables,Category,5
705,Duracell,Brand,1
705,Chhota Power,Type,2
705,Computers & Accessories,Category,1
705,Accessories & Peripherals,Category,2
705,Cables & Accessories,Category,3
705,Cables,Category,4
705,USB Cables,Category,5
285,Zebronics,Brand,1
285,Zeb-Transformer Gaming,Type,2
285,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable",Type,2
285,Computers & Accessories,Category,1
285,Accessories & Peripherals,Category,2
285,Cables & Accessories,Category,3
285,Cables,Category,4
285,USB Cables,Category,5
166,SanDisk,Brand,1
166,Ultra 64,Type,2
166,Computers & Accessories,Category,1
166,Accessories & Peripherals,Category,2
166,Cables & Accessories,Category,3
166,Cables,Category,4
166,USB Cables,Category,5
71,Parker,Brand,1
71,Classic Gold,Type,2
71,Computers & Accessories,Category,1
71,Accessories & Peripherals,Category,2
71,Cables & Accessories,Category,3
71,Cables,Category,4
71,USB Cables,Category,5
804,boAt,Brand,1
804,Flash Edition,Type,2
804,Computers & Accessories,Category,1
804,Accessories & Peripherals,Category,2
804,Cables & Accessories,Category,3
804,Cables,Category,4
804,USB Cables,Category,5
778,Tarkan,Brand,1
778,Portable Folding,Type,2
778,Computers & Accessories,Category,1
778,Accessories & Peripherals,Category,2
778,Cables & Accessories,Category,3
778,Cables,Category,4
778,USB Cables,Category,5
808,Ambrane,Brand,1
808,Unbreakable 3,Type,2
808,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable,Type,2
808,Computers & Accessories,Category,1
808,Accessories & Peripherals,Category,2
808,Cables & Accessories,Category,3
808,Cables,Category,4
808,USB Cables,Category,5
54,Quantum,Brand,1
54,RJ45 Ethernet,Type,2
54,Quantum RJ45 Ethernet Patch Cable,Type,2
54,Computers & Accessories,Category,1
54,Accessories & Peripherals,Category,2
54,Cables & Accessories,Category,3
54,Cables,Category,4
54,USB Cables,Category,5
429,HP,Brand,1
429,USB Wireless,Type,2
429,Computers & Accessories,Category,1
429,Accessories & Peripherals,Category,2
429,Cables & Accessories,Category,3
429,Cables,Category,4
429,USB Cables,Category,5
261,boAt,Brand,1
261,A400 USB,Type,2
261,boAt A400 USB Type-C to USB-A 2.0 Male Data Cable,Type,2
261,Computers & Accessories,Category,1
261,Accessories & Peripherals,Category,2
261,Cables & Accessories,Category,3
261,Cables,Category,4
261,USB Cables,Category,5
640,HUMBLE,Brand,1
640,Dynamic Lapel,Type,2
640,Computers & Accessories,Category,1
640,Accessories & Peripherals,Category,2
640,Cables & Accessories,Category,3
640,Cables,Category,4
640,USB Cables,Category,5
1165,Boult,Brand,1
1165,Audio Omega,Type,2
1165,Computers & Accessories,Category,1
1165,Accessories & Peripherals,Category,2
1165,Cables & Accessories,Category,3
1165,Cables,Category,4
1165,USB Cables,Category,5
1098,STRIFF,Brand,1
1098,UPH2W Multi,Type,2
1098,Computers & Accessories,Category,1
1098,Accessories & Peripherals,Category,2
1098,Cables & Accessories,Category,3
1098,Cables,Category,4
1098,USB Cables,Category,5
1121,Amazon,Brand,1
1121,Basics Wireless,Type,2
1121,Computers & Accessories,Category,1
1121,Accessories & Peripherals,Category,2
1121,Cables & Accessories,Category,3
1121,Cables,Category,4
1121,USB Cables,Category,5
585,Crucial,Brand,1
585,RAM 8GB,Type,2
585,Computers & Accessories,Category,1
585,Accessories & Peripherals,Category,2
585,Cables & Accessories,Category,3
585,Cables,Category,4
585,USB Cables,Category,5
147,APC,Brand,1
147,Back-UPS BX600C-IN,Type,2
147,Computers & Accessories,Category,1
147,Accessories & Peripherals,Category,2
147,Cables & Accessories,Category,3
147,Cables,Category,4
147,USB Cables,Category,5
69,Luxor,Brand,1
69,5 Subject,Type,2
69,Computers & Accessories,Category,1
69,Accessories & Peripherals,Category,2
69,Cables & Accessories,Category,3
69,Cables,Category,4
69,USB Cables,Category,5
845,Zebronics,Brand,1
845,Zeb-Jaguar Wireless,Type,2
845,Computers & Accessories,Category,1
845,Accessories & Peripherals,Category,2
845,Cables & Accessories,Category,3
845,Cables,Category,4
845,USB Cables,Category,5
591,Boult,Brand,1
591,Audio Truebuds,Type,2
591,Computers & Accessories,Category,1
591,Accessories & Peripherals,Category,2
591,Cables & Accessories,Category,3
591,Cables,Category,4
591,USB Cables,Category,5
1006,Wembley,Brand,1
1006,LCD Writing,Type,2
1006,Computers & Accessories,Category,1
1006,Accessories & Peripherals,Category,2
1006,Cables & Accessories,Category,3
1006,Cables,Category,4
1006,USB Cables,Category,5
375,Gizga,Brand,1
375,Essentials Multi-Purpose,Type,2
375,Computers & Accessories,Category,1
375,Accessories & Peripherals,Category,2
375,Cables & Accessories,Category,3
375,Cables,Category,4
375,USB Cables,Category,5
980,E-COSMOS,Brand,1
980,Plug in,Type,2
980,Computers & Accessories,Category,1
980,Accessories & Peripherals,Category,2
980,Cables & Accessories,Category,3
980,Cables,Category,4
980,USB Cables,Category,5
1074,Duracell,Brand,1
1074,USB C,Type,2
1074,Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable,Type,2
1074,Computers & Accessories,Category,1
1074,Accessories & Peripherals,Category,2
1074,Cables & Accessories,Category,3
1074,Cables,Category,4
1074,USB Cables,Category,5
850,Noise,Brand,1
850,Buds VS201,Type,2
850,Computers & Accessories,Category,1
850,Accessories & Peripherals,Category,2
850,Cables & Accessories,Category,3
850,Cables,Category,4
850,USB Cables,Category,5
1161,Lapster,Brand,1
1161,Gel Mouse,Type,2
1161,Computers & Accessories,Category,1
1161,Accessories & Peripherals,Category,2
1161,Cables & Accessories,Category,3
1161,Cables,Category,4
1161,USB Cables,Category,5
298,Gizga,Brand,1
298,Essentials Earphone,Type,2
298,Computers & Accessories,Category,1
298,Accessories & Peripherals,Category,2
298,Cables & Accessories,Category,3
298,Cables,Category,4
298,USB Cables,Category,5
633,SanDisk,Brand,1
633,Ultra SDHC,Type,2
633,Computers & Accessories,Category,1
633,Accessories & Peripherals,Category,2
633,Cables & Accessories,Category,3
633,Cables,Category,4
633,USB Cables,Category,5
868,DIGITEK®,Brand,1
868,(DRL-14C) Professional,Type,2
868,Computers & Accessories,Category,1
868,Accessories & Peripherals,Category,2
868,Cables & Accessories,Category,3
868,Cables,Category,4
868,USB Cables,Category,5
60,Classmate,Brand,1
60,Long Notebook,Type,2
60,Computers & Accessories,Category,1
60,Accessories & Peripherals,Category,2
60,Cables & Accessories,Category,3
60,Cables,Category,4
60,USB Cables,Category,5
237,Lenovo,Brand,1
237,300 Wired,Type,2
237,Computers & Accessories,Category,1
237,Accessories & Peripherals,Category,2
237,Cables & Accessories,Category,3
237,Cables,Category,4
237,USB Cables,Category,5
675,Dyazo,Brand,1
675,6 Angles,Type,2
675,Computers & Accessories,Category,1
675,Accessories & Peripherals,Category,2
675,Cables & Accessories,Category,3
675,Cables,Category,4
675,USB Cables,Category,5
434,Western,Brand,1
434,Digital WD,Type,2
434,Computers & Accessories,Category,1
434,Accessories & Peripherals,Category,2
434,Cables & Accessories,Category,3
434,Cables,Category,4
434,USB Cables,Category,5
18,Logitech,Brand,1
18,C270 Digital,Type,2
18,Computers & Accessories,Category,1
18,Accessories & Peripherals,Category,2
18,Cables & Accessories,Category,3
18,Cables,Category,4
18,USB Cables,Category,5
960,Portronics,Brand,1
960,MPORT 31,Type,2
960,Computers & Accessories,Category,1
960,Accessories & Peripherals,Category,2
960,Cables & Accessories,Category,3
960,Cables,Category,4
960,USB Cables,Category,5
491,AirCase,Brand,1
491,Protective Laptop,Type,2
491,Computers & Accessories,Category,1
491,Accessories & Peripherals,Category,2
491,Cables & Accessories,Category,3
491,Cables,Category,4
491,USB Cables,Category,5
512,Zinq,Brand,1
512,Five Fan,Type,2
512,Computers & Accessories,Category,1
512,Accessories & Peripherals,Category,2
512,Cables & Accessories,Category,3
512,Cables,Category,4
512,USB Cables,Category,5
1029,Gizga,Brand,1
1029,Essentials Webcam,Type,2
1029,Computers & Accessories,Category,1
1029,Accessories & Peripherals,Category,2
1029,Cables & Accessories,Category,3
1029,Cables,Category,4
1029,USB Cables,Category,5
186,HP,Brand,1
186,Z3700 Wireless,Type,2
186,Computers & Accessories,Category,1
186,Accessories & Peripherals,Category,2
186,Cables & Accessories,Category,3
186,Cables,Category,4
186,USB Cables,Category,5
335,MAONO,Brand,1
335,AU-400 Lavalier,Type,2
335,Computers & Accessories,Category,1
335,Accessories & Peripherals,Category,2
335,Cables & Accessories,Category,3
335,Cables,Category,4
335,USB Cables,Category,5
560,TABLE,Brand,1
560,MAGIC Multipurpose,Type,2
560,Computers & Accessories,Category,1
560,Accessories & Peripherals,Category,2
560,Cables & Accessories,Category,3
560,Cables,Category,4
560,USB Cables,Category,5
92,AmazonBasics,Brand,1
92,USB 2.0,Type,2
92,AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable,Type,2
92,Computers & Accessories,Category,1
92,Accessories & Peripherals,Category,2
92,Cables & Accessories,Category,3
92,Cables,Category,4
92,USB Cables,Category,5
149,GIZGA,Brand,1
149,Essentials Portable,Type,2
149,Computers & Accessories,Category,1
149,Accessories & Peripherals,Category,2
149,Cables & Accessories,Category,3
149,Cables,Category,4
149,USB Cables,Category,5
379,boAt,Brand,1
379,Stone 650,Type,2
379,Computers & Accessories,Category,1
379,Accessories & Peripherals,Category,2
379,Cables & Accessories,Category,3
379,Cables,Category,4
379,USB Cables,Category,5
463,ESnipe,Brand,1
463,Mart Worldwide,Type,2
463,Computers & Accessories,Category,1
463,Accessories & Peripherals,Category,2
463,Cables & Accessories,Category,3
463,Cables,Category,4
463,USB Cables,Category,5
657,boAt,Brand,1
657,Stone 180,Type,2
657,Computers & Accessories,Category,1
657,Accessories & Peripherals,Category,2
657,Cables & Accessories,Category,3
657,Cables,Category,4
657,USB Cables,Category,5
909,Portronics,Brand,1
909,Ruffpad 8.5M,Type,2
909,Computers & Accessories,Category,1
909,Accessories & Peripherals,Category,2
909,Cables & Accessories,Category,3
909,Cables,Category,4
909,USB Cables,Category,5
817,BRUSTRO,Brand,1
817,Copytinta Coloured,Type,2
817,Computers & Accessories,Category,1
817,Accessories & Peripherals,Category,2
817,Cables & Accessories,Category,3
817,Cables,Category,4
817,USB Cables,Category,5
497,Cuzor,Brand,1
497,12V Mini,Type,2
497,Computers & Accessories,Category,1
497,Accessories & Peripherals,Category,2
497,Cables & Accessories,Category,3
497,Cables,Category,4
497,USB Cables,Category,5
311,Crucial,Brand,1
311,BX500 240GB,Type,2
311,Computers & Accessories,Category,1
311,Accessories & Peripherals,Category,2
311,Cables & Accessories,Category,3
311,Cables,Category,4
311,USB Cables,Category,5
103,Classmate,Brand,1
103,Pulse Spiral,Type,2
103,Computers & Accessories,Category,1
103,Accessories & Peripherals,Category,2
103,Cables & Accessories,Category,3
103,Cables,Category,4
103,USB Cables,Category,5
278,Portronics,Brand,1
278,My buddy,Type,2
278,Computers & Accessories,Category,1
278,Accessories & Peripherals,Category,2
278,Cables & Accessories,Category,3
278,Cables,Category,4
278,USB Cables,Category,5
912,ZEBRONICS,Brand,1
912,Zeb-Evolve Wireless,Type,2
912,Computers & Accessories,Category,1
912,Accessories & Peripherals,Category,2
912,Cables & Accessories,Category,3
912,Cables,Category,4
912,USB Cables,Category,5
976,INOVERA,Brand,1
976,World Map,Type,2
976,Computers & Accessories,Category,1
976,Accessories & Peripherals,Category,2
976,Cables & Accessories,Category,3
976,Cables,Category,4
976,USB Cables,Category,5
809,Seagate,Brand,1
809,One Touch,Type,2
809,Computers & Accessories,Category,1
809,Accessories & Peripherals,Category,2
809,Cables & Accessories,Category,3
809,Cables,Category,4
809,USB Cables,Category,5
359,ZEBRONICS,Brand,1
359,Zeb-Fame 5watts,Type,2
359,Computers & Accessories,Category,1
359,Accessories & Peripherals,Category,2
359,Cables & Accessories,Category,3
359,Cables,Category,4
359,USB Cables,Category,5
753,TVARA,Brand,1
753,LCD Writing,Type,2
753,Computers & Accessories,Category,1
753,Accessories & Peripherals,Category,2
753,Cables & Accessories,Category,3
753,Cables,Category,4
753,USB Cables,Category,5
880,Ambrane,Brand,1
880,60W /,Type,2
880,Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable,Type,2
880,Computers & Accessories,Category,1
880,Accessories & Peripherals,Category,2
880,Cables & Accessories,Category,3
880,Cables,Category,4
880,USB Cables,Category,5
217,Western,Brand,1
217,Digital WD,Type,2
217,Computers & Accessories,Category,1
217,Accessories & Peripherals,Category,2
217,Cables & Accessories,Category,3
217,Cables,Category,4
217,USB Cables,Category,5
182,Redgear,Brand,1
182,MP35 Speed-Type,Type,2
182,Computers & Accessories,Category,1
182,Accessories & Peripherals,Category,2
182,Cables & Accessories,Category,3
182,Cables,Category,4
182,USB Cables,Category,5
332,Lenovo,Brand,1
332,400 Wireless,Type,2
332,Computers & Accessories,Category,1
332,Accessories & Peripherals,Category,2
332,Cables & Accessories,Category,3
332,Cables,Category,4
332,USB Cables,Category,5
86,Logitech,Brand,1
86,K480 Wireless,Type,2
86,Computers & Accessories,Category,1
86,Accessories & Peripherals,Category,2
86,Cables & Accessories,Category,3
86,Cables,Category,4
86,USB Cables,Category,5
708,Zoul,Brand,1
708,USB C,Type,2
708,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable,Type,2
708,Computers & Accessories,Category,1
708,Accessories & Peripherals,Category,2
708,Cables & Accessories,Category,3
708,Cables,Category,4
708,USB Cables,Category,5
148,RESONATE,Brand,1
148,RouterUPS CRU12V2A,Type,2
148,Computers & Accessories,Category,1
148,Accessories & Peripherals,Category,2
148,Cables & Accessories,Category,3
148,Cables,Category,4
148,USB Cables,Category,5
87,3M,Brand,1
87,Post-it Sticky,Type,2
87,Computers & Accessories,Category,1
87,Accessories & Peripherals,Category,2
87,Cables & Accessories,Category,3
87,Cables,Category,4
87,USB Cables,Category,5
647,OFIXO,Brand,1
647,Multi-Purpose Laptop,Type,2
647,Computers & Accessories,Category,1
647,Accessories & Peripherals,Category,2
647,Cables & Accessories,Category,3
647,Cables,Category,4
647,USB Cables,Category,5
1032,Fire-Boltt,Brand,1
1032,Ninja Calling,Type,2
1032,Computers & Accessories,Category,1
1032,Accessories & Peripherals,Category,2
1032,Cables & Accessories,Category,3
1032,Cables,Category,4
1032,USB Cables,Category,5
666,Airtel,Brand,1
666,AMF-311WW Data,Type,2
666,Computers & Accessories,Category,1
666,Accessories & Peripherals,Category,2
666,Cables & Accessories,Category,3
666,Cables,Category,4
666,USB Cables,Category,5
180,Gizga,Brand,1
180,Essentials Laptop,Type,2
180,Gizga Essentials Laptop Power Cable,Type,2
180,Computers & Accessories,Category,1
180,Accessories & Peripherals,Category,2
180,Cables & Accessories,Category,3
180,Cables,Category,4
180,USB Cables,Category,5
42,Logitech,Brand,1
42,MK270r USB,Type,2
42,Computers & Accessories,Category,1
42,Accessories & Peripherals,Category,2
42,Cables & Accessories,Category,3
42,Cables,Category,4
42,USB Cables,Category,5
580,DIGITEK®,Brand,1
580,(DTR-200MT) (18,Type,2
580,Computers & Accessories,Category,1
580,Accessories & Peripherals,Category,2
580,Cables & Accessories,Category,3
580,Cables,Category,4
580,USB Cables,Category,5
162,FEDUS,Brand,1
162,Cat6 Ethernet,Type,2
162,FEDUS Cat6 Ethernet Cable,Type,2
162,Computers & Accessories,Category,1
162,Accessories & Peripherals,Category,2
162,Cables & Accessories,Category,3
162,Cables,Category,4
162,USB Cables,Category,5
14,Samsung,Brand,1
14,Original Type,Type,2
14,Samsung Original Type C to C Cable,Type,2
14,Computers & Accessories,Category,1
14,Accessories & Peripherals,Category,2
14,Cables & Accessories,Category,3
14,Cables,Category,4
14,USB Cables,Category,5
655,Kingston,Brand,1
655,DataTraveler Exodia,Type,2
655,Computers & Accessories,Category,1
655,Accessories & Peripherals,Category,2
655,Cables & Accessories,Category,3
655,Cables,Category,4
655,USB Cables,Category,5
44,Duracell,Brand,1
44,Rechargeable AA,Type,2
44,Computers & Accessories,Category,1
44,Accessories & Peripherals,Category,2
44,Cables & Accessories,Category,3
44,Cables,Category,4
44,USB Cables,Category,5
1198,pTron,Brand,1
1198,Solero T351,Type,2
1198,pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable,Type,2
1198,Computers & Accessories,Category,1
1198,Accessories & Peripherals,Category,2
1198,Cables & Accessories,Category,3
1198,Cables,Category,4
1198,USB Cables,Category,5
40,ENVIE®,Brand,1
40,(AA10004PLNi-CD) AA,Type,2
40,Computers & Accessories,Category,1
40,Accessories & Peripherals,Category,2
40,Cables & Accessories,Category,3
